
These predictions were generated by SeaState on 29-Aug-2025 at 12:34:18.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
  262.2000  -0.6136112E-01   0.5046371E+00   0.7366982E+00  -0.1318693E+01  -0.1438828E+00   0.9756812E+00   0.1299886E+01   0.1696845E+01  -0.8493186E-01   0.7920771E+00  -0.5226722E+00  -0.9215321E+00   0.7036801E-01   0.7353181E+00  -0.1741619E+01  -0.6058104E+03   0.5063464E+04   0.7247440E+04  -0.1297168E+05  -0.1339470E+04
  262.4000  -0.1500038E+00   0.3636753E+00   0.8242759E+00  -0.1119640E+01  -0.5295207E+00   0.9078375E+00   0.1129911E+01   0.1720103E+01   0.1284114E+00   0.4434986E+00  -0.6247376E-01  -0.6381013E+00   0.3245281E+00   0.1069512E+01  -0.1445183E+01  -0.1489630E+04   0.3703062E+04   0.8145637E+04  -0.1105278E+05  -0.5127222E+04
  262.6000  -0.2188144E+00   0.2379474E+00   0.9143293E+00  -0.8825528E+00  -0.8721989E+00   0.9247791E+00   0.1000667E+01   0.1845084E+01   0.3858277E+00   0.1659688E+00  -0.2262596E+00  -0.6176836E+00   0.4806708E+00   0.1090195E+01  -0.1212457E+01  -0.2248867E+04   0.2475298E+04   0.8961596E+04  -0.8771932E+04  -0.8521160E+04
  262.8000  -0.3207928E+00   0.1197465E+00   0.9593709E+00  -0.6448697E+00  -0.1175012E+01   0.8136129E+00   0.8501920E+00   0.1909591E+01   0.5863427E+00  -0.8783763E-01  -0.6255389E+00  -0.5105060E+00  -0.9201758E-01   0.7806121E+00  -0.1088817E+01  -0.3240640E+04   0.1364806E+04   0.9354490E+04  -0.6418619E+04  -0.1150345E+05
  263.0000  -0.4328504E+00   0.4712205E-01   0.9313029E+00  -0.4055303E+00  -0.1422691E+01   0.6743011E+00   0.8020288E+00   0.1827922E+01   0.7482300E+00  -0.2899967E+00  -0.5677108E+00   0.1493069E+00  -0.4818432E+00   0.1032889E+01  -0.6806926E+00  -0.4309758E+04   0.6462378E+03   0.9116266E+04  -0.4012602E+04  -0.1394486E+05
  263.2000  -0.5388579E+00   0.3742855E-01   0.8521445E+00  -0.1324960E+00  -0.1590994E+01   0.5377560E+00   0.9285951E+00   0.1679469E+01   0.1030613E+01  -0.3596438E+00  -0.6779010E+00   0.5673456E+00  -0.7623923E+00   0.1256534E+01  -0.1887368E+00  -0.5322075E+04   0.4237733E+03   0.8405549E+04  -0.1368281E+04  -0.1567571E+05
  263.4000  -0.6376125E+00   0.3485360E-01   0.7406849E+00   0.1318206E+00  -0.1705082E+01   0.3707068E+00   0.1056521E+01   0.1481726E+01   0.1283938E+01  -0.3804492E+00  -0.6391214E+00   0.2208702E+00  -0.7429331E+00   0.1054260E+01  -0.3551731E+00  -0.6229055E+04   0.2793698E+03   0.7395422E+04   0.1196655E+04  -0.1687319E+05
  263.6000  -0.7033777E+00  -0.6088074E-02   0.6356769E+00   0.3731314E+00  -0.1804726E+01   0.2434103E+00   0.1055346E+01   0.1346241E+01   0.1520399E+01  -0.5092356E+00  -0.4243962E+00  -0.1427840E+00  -0.4666953E+00   0.9302176E+00  -0.5308499E+00  -0.6815516E+04  -0.1413765E+03   0.6393267E+04   0.3531461E+04  -0.1780530E+05
  263.8000  -0.7230198E+00  -0.7041288E-01   0.5467989E+00   0.5631077E+00  -0.1850286E+01   0.1601954E+00   0.1006895E+01   0.1274481E+01   0.1664543E+01  -0.5989588E+00  -0.1351239E+00  -0.2829475E+00  -0.2406922E+00   0.3659980E+00  -0.1214650E+00  -0.6946938E+04  -0.7632540E+03   0.5494318E+04   0.5405016E+04  -0.1819284E+05
  264.0000  -0.6728810E+00  -0.1485426E+00   0.4665017E+00   0.6887301E+00  -0.1815339E+01   0.1889030E+00   0.9271158E+00   0.1248974E+01   0.1682090E+01  -0.5858639E+00   0.4603510E+00  -0.3517905E+00  -0.2823045E+00   0.1770285E-01   0.2842706E+00  -0.6434801E+04  -0.1513874E+04   0.4650322E+04   0.6717784E+04  -0.1783012E+05
  264.2000  -0.5486674E+00  -0.2311932E+00   0.3600821E+00   0.7727788E+00  -0.1699929E+01   0.3456681E+00   0.8457931E+00   0.1129871E+01   0.1644350E+01  -0.4748337E+00   0.8290215E+00  -0.4615156E+00  -0.6719128E+00  -0.9904540E-01   0.6575316E+00  -0.5245875E+04  -0.2311200E+04   0.3633654E+04   0.7642402E+04  -0.1670559E+05
  264.4000  -0.3715588E+00  -0.3233881E+00   0.2498939E+00   0.8437326E+00  -0.1517936E+01   0.5644184E+00   0.7055551E+00   0.9841838E+00   0.1623966E+01  -0.3077158E+00   0.1178627E+01  -0.5193304E+00  -0.3418782E+00   0.1033456E+00   0.8821385E+00  -0.3546180E+04  -0.3156634E+04   0.2611305E+04   0.8406448E+04  -0.1492357E+05
  264.6000  -0.1443826E+00  -0.3866286E+00   0.1823316E+00   0.9235755E+00  -0.1275384E+01   0.8927383E+00   0.6404001E+00   0.9732206E+00   0.1685932E+01  -0.7734433E-01   0.1534406E+01  -0.8622373E-01   0.3926993E-01   0.4133219E+00   0.1172353E+01  -0.1414163E+04  -0.3766991E+04   0.1912770E+04   0.9176350E+04  -0.1255342E+05
  264.8000   0.9130058E-01  -0.4187794E+00   0.1361182E+00   0.1000350E+01  -0.9863271E+00   0.1237095E+01   0.6378286E+00   0.9984533E+00   0.1804714E+01   0.1933045E+00   0.1284678E+01  -0.6302852E-01   0.9217227E-01   0.3284626E+00   0.1265843E+01   0.7955784E+03  -0.4110441E+04   0.1400153E+04   0.9859051E+04  -0.9726135E+04
  265.0000   0.2892591E+00  -0.4391249E+00   0.1001773E+00   0.1026243E+01  -0.6661837E+00   0.1484377E+01   0.6272506E+00   0.1052350E+01   0.1818125E+01   0.4859860E+00   0.9947719E+00  -0.4648871E-01   0.1845503E+00  -0.1951693E+00   0.1378640E+01   0.2695720E+04  -0.4311304E+04   0.9718237E+03   0.1011284E+05  -0.6586992E+04
  265.2000   0.4481586E+00  -0.4483292E+00   0.4713843E-01   0.1000929E+01  -0.3325729E+00   0.1694792E+01   0.6015903E+00   0.1058952E+01   0.1731704E+01   0.7742739E+00   0.7718915E+00  -0.1586885E-01  -0.3046625E+00  -0.3256127E+00   0.1252364E+01   0.4208835E+04  -0.4370154E+04   0.4186471E+03   0.9930089E+04  -0.3292336E+04
  265.4000   0.5465314E+00  -0.4207786E+00  -0.4025370E-01   0.9643415E+00   0.2522120E-02   0.1816872E+01   0.6533645E+00   0.9379159E+00   0.1676286E+01   0.1032602E+01   0.2668953E+00   0.5011693E+00  -0.3738362E+00  -0.8100970E-01   0.1361145E+01   0.5147318E+04  -0.4116062E+04  -0.3741411E+03   0.9592488E+04   0.4902892E+02
  265.6000   0.5691154E+00  -0.3540600E+00  -0.1054361E+00   0.9295584E+00   0.3605902E+00   0.1818262E+01   0.8100377E+00   0.9071485E+00   0.1695827E+01   0.1379917E+01  -0.2284165E+00   0.5833571E+00   0.9872615E-03  -0.2530931E-01   0.1736736E+01   0.5387216E+04  -0.3554437E+04  -0.1017407E+04   0.9198609E+04   0.3542970E+04
  265.8000   0.5169830E+00  -0.2929373E+00  -0.1515914E+00   0.8583403E+00   0.7201959E+00   0.1694773E+01   0.9349352E+00   0.9240302E+00   0.1641775E+01   0.1784924E+01  -0.6974959E+00   0.3701600E+00   0.7758411E-01  -0.4652028E+00   0.1621790E+01   0.4946949E+04  -0.3026450E+04  -0.1521436E+04   0.8497744E+04   0.6988867E+04
  266.0000   0.4169403E+00  -0.2656954E+00  -0.1896329E+00   0.7561275E+00   0.1025360E+01   0.1510802E+01   0.9655596E+00   0.9773256E+00   0.1524708E+01   0.2097642E+01  -0.7133999E+00  -0.1342286E+00   0.1202657E+00  -0.2822933E+00   0.1158741E+01   0.4045852E+04  -0.2761099E+04  -0.1980687E+04   0.7531029E+04   0.9938466E+04
  266.2000   0.3057942E+00  -0.2743265E+00  -0.2530268E+00   0.6716530E+00   0.1256920E+01   0.1367647E+01   0.8872915E+00   0.9651752E+00   0.1538392E+01   0.2315616E+01  -0.5932556E+00  -0.2558015E+00  -0.3942065E+00   0.5798630E-01   0.7520552E+00   0.2975225E+04  -0.2777915E+04  -0.2647893E+04   0.6620323E+04   0.1219171E+05
  266.4000   0.1866156E+00  -0.2781223E+00  -0.3622796E+00   0.5648040E+00   0.1396152E+01   0.1247582E+01   0.8486413E+00   0.8141368E+00   0.1530015E+01   0.2402043E+01  -0.6124133E+00  -0.1229763E+00  -0.7788638E+00  -0.4252781E+00   0.1907695E-01   0.1787685E+04  -0.2790496E+04  -0.3665137E+04   0.5486345E+04   0.1358538E+05
  266.6000   0.4713369E-01  -0.2802738E+00  -0.4840438E+00   0.4031906E+00   0.1436044E+01   0.1091234E+01   0.8094211E+00   0.6199745E+00   0.1391901E+01   0.2318925E+01  -0.8422621E+00  -0.2365176E+00  -0.6823081E+00  -0.7034278E+00  -0.3916857E+00   0.4187884E+03  -0.2796220E+04  -0.4780900E+04   0.3894969E+04   0.1407708E+05
  266.8000  -0.1097688E+00  -0.2869178E+00  -0.5782769E+00   0.2112313E+00   0.1420641E+01   0.8912728E+00   0.7390890E+00   0.5040401E+00   0.1223844E+01   0.2220067E+01  -0.8919805E+00  -0.3227987E+00  -0.4975484E+00  -0.8949953E+00  -0.4504982E+00  -0.1092928E+04  -0.2814839E+04  -0.5681402E+04   0.2006321E+04   0.1399162E+05
  267.0000  -0.2707348E+00  -0.2916800E+00  -0.6599806E+00  -0.7347493E-02   0.1357029E+01   0.6749475E+00   0.6375734E+00   0.3533234E+00   0.1004703E+01   0.2080423E+01  -0.1077904E+01  -0.3736176E+00  -0.6058393E+00  -0.1057139E+01  -0.6656163E+00  -0.2622116E+04  -0.2769396E+04  -0.6413338E+04  -0.1308227E+03   0.1342535E+05
  267.2000  -0.4284580E+00  -0.2651952E+00  -0.6947191E+00  -0.2464713E+00   0.1264782E+01   0.4034647E+00   0.5689818E+00   0.2751297E+00   0.7380276E+00   0.1945437E+01  -0.9537185E+00   0.1315878E+00   0.7764743E-01  -0.1410207E+01  -0.4690650E+00  -0.4058767E+04  -0.2417742E+04  -0.6709348E+04  -0.2435205E+04   0.1254756E+05
  267.4000  -0.5239367E+00  -0.1604695E+00  -0.6576080E+00  -0.5018279E+00   0.1158322E+01   0.2620445E+00   0.6989063E+00   0.3511718E+00   0.3657201E+00   0.1854346E+01  -0.2864809E+00   0.8697070E+00   0.3812336E+00  -0.1458497E+01  -0.5400172E+00  -0.4950185E+04  -0.1423662E+04  -0.6385933E+04  -0.4804178E+04   0.1147748E+05
  267.6000  -0.5459101E+00  -0.3500895E-02  -0.5807918E+00  -0.7045119E+00   0.1018906E+01   0.2468353E+00   0.9381869E+00   0.4596958E+00   0.8801920E-01   0.1717066E+01   0.9265378E-01   0.1026780E+01   0.5630588E+00  -0.8486644E+00  -0.7010747E+00  -0.5179121E+04   0.1947058E+02  -0.5663894E+04  -0.6688664E+04   0.1010627E+05
  267.8000  -0.5021371E+00   0.1632237E+00  -0.4745551E+00  -0.8147369E+00   0.8500761E+00   0.3307055E+00   0.1186733E+01   0.5938314E+00  -0.3195968E-01   0.1538317E+01   0.5704398E+00   0.1011837E+01   0.6468568E+00  -0.5968187E-01  -0.8691322E+00  -0.4796135E+04   0.1564111E+04  -0.4640070E+04  -0.7742048E+04   0.8475891E+04
  268.0000  -0.4067557E+00   0.3068896E+00  -0.3376687E+00  -0.8096564E+00   0.6703997E+00   0.4929910E+00   0.1384780E+01   0.7797152E+00   0.8707203E-01   0.1350342E+01   0.6637329E+00   0.6266599E+00   0.1015432E+01   0.7838207E+00  -0.6570475E+00  -0.3927071E+04   0.2919525E+04  -0.3343450E+04  -0.7790948E+04   0.6741122E+04
  268.2000  -0.2906157E+00   0.4040076E+00  -0.1780404E+00  -0.7310770E+00   0.5092122E+00   0.6417561E+00   0.1477958E+01   0.1039296E+01   0.3112319E+00   0.1249051E+01   0.7205889E+00   0.3136654E+00   0.9634885E+00   0.9490014E+00  -0.4544925E+00  -0.2819850E+04   0.3882320E+04  -0.1882024E+04  -0.7153579E+04   0.5122654E+04
  268.4000  -0.1509478E+00   0.4630627E+00  -0.4707054E-01  -0.6215218E+00   0.3517999E+00   0.8347600E+00   0.1515394E+01   0.1223097E+01   0.5567535E+00   0.1157377E+01   0.8822424E+00   0.1195123E+00   0.5774212E+00   0.9782245E+00  -0.4511114E+00  -0.1507529E+04   0.4491908E+04  -0.6611738E+03  -0.6193825E+04   0.3536104E+04
  268.6000  -0.1118693E-01   0.4959181E+00   0.3155224E-01  -0.5178710E+00   0.1925678E+00   0.1025871E+01   0.1534781E+01   0.1295576E+01   0.7414510E+00   0.1060502E+01   0.5857471E+00   0.1304160E+00   0.5290404E-01   0.6383735E+00  -0.4990860E+00  -0.1950220E+03   0.4830355E+04   0.1095433E+03  -0.5235629E+04   0.1943671E+04
  268.8000   0.8641746E-01   0.5085912E+00   0.5398795E-01  -0.4275992E+00   0.3816500E-01   0.1077868E+01   0.1561284E+01   0.1245555E+01   0.8850335E+00   0.9723088E+00   0.7510515E-01   0.2045255E-01  -0.2973230E+00   0.6251669E+00  -0.2700683E+00   0.8072972E+03   0.4940106E+04   0.3930210E+03  -0.4389201E+04   0.3839287E+03
  269.0000   0.1624797E+00   0.4925349E+00   0.4432669E-01  -0.3583952E+00  -0.1038592E+00   0.1072320E+01   0.1559053E+01   0.1146354E+01   0.9958529E+00   0.9514858E+00   0.1937307E+00  -0.2280064E-01  -0.4230345E+00   0.1862554E+00  -0.4273035E+00   0.1635953E+04   0.4757724E+04   0.3730338E+03  -0.3745509E+04  -0.1109911E+04
  269.2000   0.2545889E+00   0.4480005E+00   0.2553977E-01  -0.3383035E+00  -0.2897252E+00   0.1140243E+01   0.1559079E+01   0.1050076E+01   0.9702055E+00   0.7666211E+00   0.3831677E+00  -0.2958440E+00  -0.3521393E+00  -0.2121934E+00  -0.1067152E+01   0.2557988E+04   0.4267217E+04   0.2428204E+03  -0.3503299E+04  -0.2912034E+04
  269.4000   0.3517252E+00   0.3369014E+00   0.4692088E-02  -0.3437399E+00  -0.4951061E+00   0.1226926E+01   0.1404082E+01   0.9559214E+00   0.8983567E+00   0.5059519E+00   0.3952891E+00  -0.9532104E+00  -0.4612857E+00  -0.2899282E+00  -0.1057184E+01   0.3511579E+04   0.3216570E+04   0.9165774E+02  -0.3494207E+04  -0.4831163E+04
  269.6000   0.4451275E+00   0.1828479E+00  -0.1420479E-01  -0.3579187E+00  -0.6762623E+00   0.1311350E+01   0.1166327E+01   0.8389283E+00   0.8138273E+00   0.2581596E+00   0.4151114E+00  -0.9296035E+00  -0.3070362E+00  -0.3925250E+00  -0.8015330E+00   0.4432096E+04   0.1791094E+04  -0.9477623E+01  -0.3569834E+04  -0.6504272E+04
  269.8000   0.5383030E+00   0.2826918E-01   0.4592163E-02  -0.3714662E+00  -0.7764329E+00   0.1421327E+01   0.9578723E+00   0.8106440E+00   0.7078621E+00   0.1856147E+00   0.5464433E+00  -0.8952032E+00   0.1318789E+00  -0.2593391E+00   0.1639222E+00   0.5325666E+04   0.3270704E+03   0.2141397E+03  -0.3621547E+04  -0.7491830E+04
  270.0000   0.6229339E+00  -0.1088367E+00   0.7151015E-01  -0.3469803E+00  -0.7881734E+00   0.1545537E+01   0.7910320E+00   0.8919705E+00   0.7052772E+00   0.3117728E+00   0.4450881E+00  -0.5181938E+00   0.5181518E+00   0.1989494E+00   0.5262184E+00   0.6110118E+04  -0.1005006E+04   0.8502532E+03  -0.3368468E+04  -0.7736843E+04
  270.2000   0.6816347E+00  -0.2151435E+00   0.1720559E+00  -0.2888998E+00  -0.7695765E+00   0.1645167E+01   0.7141858E+00   0.1037345E+01   0.7736703E+00   0.4526988E+00   0.3500361E+00  -0.5166202E+00   0.7309830E+00   0.3201883E+00   0.4653556E+00   0.6633229E+04  -0.2095156E+04   0.1787613E+04  -0.2830532E+04  -0.7671831E+04
  270.4000   0.6912786E+00  -0.3257529E+00   0.2985512E+00  -0.2155234E+00  -0.7579336E+00   0.1675247E+01   0.5663158E+00   0.1260487E+01   0.8666737E+00   0.5267546E+00  -0.3300808E+00  -0.6820579E+00   0.1050383E+01   0.3741149E+00   0.9554950E-01   0.6712259E+04  -0.3163603E+04   0.2922506E+04  -0.2147956E+04  -0.7607977E+04
  270.6000   0.6217475E+00  -0.4263079E+00   0.4151962E+00  -0.1467038E+00  -0.7630143E+00   0.1486567E+01   0.4100752E+00   0.1494640E+01   0.9244982E+00   0.5196991E+00  -0.7405665E+00  -0.7669129E+00   0.5963246E+00   0.1994151E+00  -0.6284454E-01   0.6162522E+04  -0.4094949E+04   0.3941259E+04  -0.1479067E+04  -0.7645898E+04
  270.8000   0.5544004E+00  -0.5121031E+00   0.4600760E+00  -0.7658935E-01  -0.7740731E+00   0.1375520E+01   0.1909497E+00   0.1547014E+01   0.9932191E+00   0.4783431E+00  -0.1824347E+00  -0.6649830E+00  -0.3134757E-01   0.3459474E+00  -0.2967282E+00   0.5566690E+04  -0.4800723E+04   0.4368740E+04  -0.8104602E+03  -0.7713185E+04
  271.0000   0.5040045E+00  -0.5130035E+00   0.4399682E+00  -0.2106388E-01  -0.7885433E+00   0.1339555E+01   0.1419771E+00   0.1479801E+01   0.1028372E+01   0.3714678E+00  -0.1909807E+00   0.3053362E+00  -0.5015396E+00  -0.1618303E+00  -0.2885949E+00   0.5074461E+04  -0.4756764E+04   0.4225069E+04  -0.2602325E+03  -0.7758822E+04
  271.2000   0.4657902E+00  -0.4164255E+00   0.3695503E+00   0.6718140E-03  -0.7564198E+00   0.1341244E+01   0.2754577E+00   0.1306280E+01   0.9356221E+00   0.3669356E+00   0.3199982E+00   0.7518923E+00  -0.7091545E+00  -0.2304670E+00   0.3382580E+00   0.4670739E+04  -0.3847464E+04   0.3640466E+04   0.5858374E+02  -0.7418235E+04
  271.4000   0.4546789E+00  -0.2502783E+00   0.2931519E+00   0.3914737E-01  -0.6709358E+00   0.1483807E+01   0.5056502E+00   0.1156461E+01   0.8983715E+00   0.4913123E+00   0.3963382E+00   0.1230170E+01  -0.5109693E+00  -0.1405345E-01   0.4000080E+00   0.4424087E+04  -0.2276986E+04   0.2967515E+04   0.5166875E+03  -0.6636670E+04
  271.6000   0.4002865E+00  -0.3296167E-01   0.2308363E+00   0.1105773E+00  -0.5886019E+00   0.1516534E+01   0.8158734E+00   0.1052324E+01   0.9166819E+00   0.5250092E+00  -0.1850923E+00   0.1431865E+01  -0.3218597E+00   0.4913994E+00   0.1274171E+00   0.3825147E+04  -0.2276151E+03   0.2397641E+04   0.1264003E+04  -0.5794241E+04
  271.8000   0.2935951E+00   0.2114891E+00   0.1982603E+00   0.2493509E+00  -0.4871349E+00   0.1442682E+01   0.1182843E+01   0.1027745E+01   0.1144660E+01   0.5745322E+00  -0.3679734E+00   0.1629011E+01   0.1204386E+00   0.1190900E+01   0.4820255E+00   0.2779254E+04   0.2057124E+04   0.2064605E+04   0.2520368E+04  -0.4750708E+04
  272.0000   0.1602159E+00   0.4395286E+00   0.1987309E+00   0.4037921E+00  -0.3461146E+00   0.1360799E+01   0.1522545E+01   0.1113018E+01   0.1429998E+01   0.7086254E+00  -0.4577923E+00   0.1158813E+01   0.2661225E+00   0.9052824E+00   0.7100648E+00   0.1449728E+04   0.4194800E+04   0.1982584E+04   0.3881428E+04  -0.3371167E+04
  272.2000  -0.4377533E-02   0.6075400E+00   0.1810111E+00   0.5019373E+00  -0.1753099E+00   0.1237326E+01   0.1729298E+01   0.1123631E+01   0.1576492E+01   0.9057897E+00  -0.7189398E+00   0.7840649E+00  -0.1734402E+00   0.2882667E+00   0.9500104E+00  -0.1822115E+03   0.5816926E+04   0.1790818E+04   0.4786448E+04  -0.1739120E+04
  272.4000  -0.1990045E+00   0.7168599E+00   0.1503717E+00   0.5232793E+00  -0.1284993E-03   0.1061869E+01   0.1861409E+01   0.1089593E+01   0.1548299E+01   0.1110134E+01  -0.8114704E+00   0.3570361E+00   0.1183600E+00  -0.3569117E+00   0.7462088E+00  -0.2093880E+04   0.6880638E+04   0.1505644E+04   0.5054060E+04  -0.6344436E+02
  272.6000  -0.4086207E+00   0.7583569E+00   0.1434362E+00   0.4949363E+00   0.1536197E+00   0.8836505E+00   0.1888982E+01   0.1175184E+01   0.1425032E+01   0.1254867E+01  -0.9612283E+00  -0.1192000E-02   0.2371664E+00  -0.3720521E+00   0.6445594E+00  -0.4166933E+04   0.7308148E+04   0.1350208E+04   0.4880452E+04   0.1443129E+04
  272.8000  -0.6421068E+00   0.7405093E+00   0.1093271E+00   0.4667151E+00   0.2896444E+00   0.6285766E+00   0.1849317E+01   0.1188670E+01   0.1364363E+01   0.1387816E+01  -0.1200356E+01  -0.3138332E+00  -0.2363606E+00  -0.1690955E+00   0.5184774E+00  -0.6429161E+04   0.7158456E+04   0.9659843E+03   0.4638546E+04   0.2772205E+04
  273.0000  -0.8697255E+00   0.6688830E+00   0.3011926E-01   0.4436551E+00   0.4001457E+00   0.3855840E+00   0.1747820E+01   0.1085634E+01   0.1348402E+01   0.1489402E+01  -0.9944526E+00  -0.5543311E+00  -0.5713729E+00   0.2811225E-01   0.4229393E+00  -0.8648920E+04   0.6488917E+04   0.2176943E+03   0.4390255E+04   0.3849749E+04
  273.2000  -0.1081180E+01   0.5481833E+00  -0.6965804E-01   0.4225605E+00   0.4821180E+00   0.1595375E+00   0.1574078E+01   0.9442788E+00   0.1391289E+01   0.1572521E+01  -0.1187895E+01  -0.8606818E+00  -0.5817285E+00  -0.2184608E-01   0.2274172E+00  -0.1071780E+05   0.5367538E+04  -0.7200786E+03   0.4104491E+04   0.4633351E+04
  273.4000  -0.1285792E+01   0.4072789E+00  -0.1721680E+00   0.3552882E+00   0.5193959E+00  -0.1349417E+00   0.1391733E+01   0.8070246E+00   0.1314300E+01   0.1588655E+01  -0.1221261E+01  -0.5417321E+00  -0.7047819E+00  -0.6510780E+00  -0.1154679E+00  -0.1264696E+05   0.4029506E+04  -0.1695112E+04   0.3447599E+04   0.5000001E+04
  273.6000  -0.1444854E+01   0.2809704E+00  -0.2806470E+00   0.2470827E+00   0.5025712E+00  -0.3940715E+00   0.1324612E+01   0.6175431E+00   0.1133004E+01   0.1504642E+01  -0.9439533E+00  -0.4461108E+00  -0.7780542E+00  -0.6962484E+00  -0.5373535E+00  -0.1411761E+05   0.2733130E+04  -0.2680738E+04   0.2462639E+04   0.4891417E+04
  273.8000  -0.1526564E+01   0.1261268E+00  -0.3646667E+00   0.1416266E+00   0.4473380E+00  -0.5638145E+00   0.1179304E+01   0.4506371E+00   0.9836013E+00   0.1344749E+01  -0.4192969E+00  -0.8369353E+00  -0.4810704E+00  -0.6149594E+00  -0.5582496E+00  -0.1484907E+05   0.1210323E+04  -0.3420542E+04   0.1477930E+04   0.4444333E+04
  274.0000  -0.1511934E+01  -0.4865346E-01  -0.3851745E+00   0.4748545E-01   0.4042115E+00  -0.6076915E+00   0.9823180E+00   0.4114728E+00   0.8470938E+00   0.1269667E+01   0.2616553E-01  -0.7562422E+00   0.1715789E+00  -0.4897242E+00  -0.1137447E+00  -0.1466032E+05  -0.4661006E+03  -0.3610412E+04   0.6023203E+03   0.4029223E+04
  274.2000  -0.1400809E+01  -0.2059654E+00  -0.3415807E+00  -0.1647025E-01   0.3734484E+00  -0.5623493E+00   0.8516251E+00   0.5020791E+00   0.7653444E+00   0.1276355E+01   0.6522703E+00  -0.5117333E+00   0.3373314E+00  -0.1328718E+00  -0.2541435E+00  -0.1351492E+05  -0.2024460E+04  -0.3232668E+04  -0.1579056E+00   0.3661387E+04
  274.4000  -0.1167322E+01  -0.3507215E+00  -0.2756254E+00  -0.3128611E-01   0.2969298E+00  -0.3169635E+00   0.7485315E+00   0.5592066E+00   0.8007348E+00   0.1131555E+01   0.1484018E+01  -0.5884155E+00   0.3792543E+00   0.3021771E+00  -0.8637224E+00  -0.1124006E+05  -0.3477093E+04  -0.2570744E+04  -0.1905341E+03   0.2964521E+04
  274.6000  -0.8265308E+00  -0.4993359E+00  -0.1676137E+00  -0.1649798E-01   0.1998774E+00   0.8989287E-01   0.5967315E+00   0.6882485E+00   0.8917499E+00   0.9137440E+00   0.2120633E+01  -0.6952382E+00   0.7942077E+00   0.2982045E+00  -0.7009518E+00  -0.7977019E+04  -0.4916328E+04  -0.1511699E+04  -0.1130540E+03   0.2139512E+04
  274.8000  -0.4025752E+00  -0.6331419E+00  -0.1584019E-01  -0.1368306E-02   0.1410024E+00   0.6635938E+00   0.4481987E+00   0.9003230E+00   0.9503679E+00   0.7879895E+00   0.2581918E+01  -0.5096836E+00   0.1086388E+01   0.2395601E+00  -0.2515332E+00  -0.3990031E+04  -0.6194747E+04  -0.6657394E+02   0.9531807E+01   0.1639082E+04
  275.0000   0.2663245E-01  -0.7254301E+00   0.1692389E+00   0.1628062E-01   0.1461888E+00   0.1225417E+01   0.3794659E+00   0.1199821E+01   0.1008314E+01   0.8060832E+00   0.2051684E+01  -0.1500648E+00   0.1400876E+01   0.2902632E+00   0.4062963E+00   0.6261287E+02  -0.7109951E+04   0.1642295E+04   0.1655644E+03   0.1684317E+04
  275.2000   0.3828507E+00  -0.7764664E+00   0.3518160E+00   0.4084733E-01   0.2134415E+00   0.1592946E+01   0.3790744E+00   0.1530450E+01   0.1093247E+01   0.9639053E+00   0.1255927E+01   0.1436279E-01   0.1111581E+01   0.4086469E+00   0.8254753E+00   0.3533267E+04  -0.7655135E+04   0.3293387E+04   0.3613182E+03   0.2259332E+04
  275.4000   0.6487327E+00  -0.7996736E+00   0.4604740E+00   0.6563073E-01   0.3175532E+00   0.1757226E+01   0.4083676E+00   0.1680619E+01   0.1206894E+01   0.1215130E+01   0.5940526E+00   0.1207811E+00   0.2723773E+00   0.3882391E+00   0.1076620E+01   0.6241405E+04  -0.7933366E+04   0.4336726E+04   0.5161622E+03   0.3139803E+04
  275.6000   0.8626177E+00  -0.8108099E+00   0.4983678E+00   0.5904227E-01   0.4065687E+00   0.1860613E+01   0.4278788E+00   0.1694526E+01   0.1273960E+01   0.1434974E+01   0.7053519E+00  -0.4310685E-01   0.1677538E+00  -0.1058850E+00   0.5765908E+00   0.8438033E+04  -0.8071795E+04   0.4752070E+04   0.3749292E+03   0.3897075E+04
  275.8000   0.1059754E+01  -0.8169986E+00   0.5036598E+00  -0.2162769E-01   0.4404033E+00   0.2036219E+01   0.4150704E+00   0.1733933E+01   0.1144454E+01   0.1520855E+01   0.7338529E+00   0.1747895E-01  -0.4586858E-01  -0.8732783E+00   0.2868807E+00   0.1036655E+05  -0.8134910E+04   0.4784574E+04  -0.3652672E+03   0.4191486E+04
  276.0000   0.1209369E+01  -0.8078275E+00   0.4486209E+00  -0.1488041E+00   0.4283705E+00   0.2171768E+01   0.4305283E+00   0.1665172E+01   0.9037465E+00   0.1560604E+01   0.4182209E+00  -0.8980688E-01  -0.4273563E+00  -0.9497994E+00  -0.1564180E+00   0.1181564E+05  -0.8065320E+04   0.4261980E+04  -0.1491522E+04   0.4038417E+04
  276.2000   0.1289385E+01  -0.8107717E+00   0.3471310E+00  -0.2741451E+00   0.3463886E+00   0.2212311E+01   0.3533965E+00   0.1551530E+01   0.6731632E+00   0.1445760E+01  -0.2307953E-01  -0.4395319E+00  -0.6233084E+00  -0.9267066E+00  -0.6737807E+00   0.1262001E+05  -0.8036563E+04   0.3289706E+04  -0.2607209E+04   0.3274577E+04
